date,pm25,pm10,o3,no2,so2,co
2023-10-16,41.0,25.0,19.0,10.0,1.0,
2023-10-17,76.0,32.0,23.0,10.0,1.0,
2023-10-18,102.0,33.0,4.0,10.0,2.0,
2023-10-19,126.0,30.0,7.0,9.0,2.0,
2023-10-20,87.0,29.0,12.0,10.0,1.0,
2023-10-21,87.0,13.0,18.0,6.0,1.0,
2023-10-22,57.0,19.0,15.0,9.0,1.0,
2023-10-23,63.0,24.0,5.0,7.0,2.0,
2023-10-24,109.0,20.0,13.0,8.0,1.0,
2023-10-25,69.0,19.0,14.0,9.0,1.0,
2023-10-26,74.0,12.0,10.0,8.0,1.0,
2023-10-27,55.0,9.0,22.0,8.0,1.0,
2023-10-28,36.0,14.0,21.0,8.0,1.0,
2023-10-29,45.0,32.0,9.0,12.0,1.0,
2023-10-30,69.0,15.0,22.0,10.0,1.0,
2023-10-31,45.0,,21.0,5.0,1.0,
2023-11-01,43.0,,26.0,7.0,1.0,
2023-11-02,51.0,11.0,27.0,6.0,1.0,
2023-11-03,33.0,12.0,23.0,6.0,1.0,
2023-11-04,33.0,16.0,24.0,8.0,1.0,
2023-11-05,63.0,10.0,24.0,7.0,1.0,
2023-11-06,23.0,30.0,18.0,11.0,1.0,
2023-11-07,77.0,21.0,15.0,13.0,1.0,
2023-11-08,89.0,23.0,19.0,12.0,1.0,
2023-11-09,55.0,26.0,18.0,12.0,2.0,
2023-11-10,76.0,23.0,14.0,7.0,1.0,
2023-11-11,85.0,18.0,14.0,7.0,1.0,
2023-11-12,79.0,28.0,14.0,12.0,1.0,
2023-11-13,77.0,16.0,24.0,9.0,1.0,
2023-11-14,48.0,7.0,18.0,8.0,1.0,
2023-11-15,23.0,15.0,12.0,9.0,1.0,
2023-11-16,54.0,14.0,15.0,6.0,1.0,
2023-11-17,57.0,9.0,10.0,3.0,1.0,
2023-11-18,42.0,17.0,14.0,5.0,1.0,
2023-11-19,65.0,11.0,18.0,11.0,1.0,
2023-11-20,42.0,11.0,18.0,10.0,1.0,
2023-11-21,46.0,16.0,16.0,3.0,,
2023-11-22,64.0,15.0,20.0,8.0,2.0,
2023-11-23,61.0,8.0,27.0,7.0,1.0,
2023-11-24,23.0,10.0,21.0,6.0,1.0,
2023-11-25,42.0,11.0,24.0,3.0,1.0,
2023-11-26,43.0,23.0,15.0,11.0,2.0,
2023-11-27,74.0,24.0,12.0,6.0,2.0,
2023-11-28,98.0,35.0,9.0,12.0,2.0,
2023-11-29,105.0,42.0,9.0,16.0,1.0,
2023-11-30,121.0,55.0,10.0,11.0,2.0,
2023-12-01,161.0,21.0,16.0,5.0,1.0,
2023-12-02,78.0,19.0,14.0,8.0,2.0,
2023-12-03,74.0,32.0,11.0,13.0,1.0,
2023-12-04,96.0,48.0,6.0,17.0,1.0,
2023-12-05,142.0,63.0,6.0,14.0,1.0,
2023-12-06,175.0,63.0,2.0,17.0,4.0,
2023-12-07,173.0,53.0,8.0,13.0,3.0,
2023-12-08,142.0,54.0,4.0,14.0,1.0,
2023-12-09,157.0,35.0,3.0,15.0,1.0,
2023-12-10,117.0,14.0,20.0,20.0,1.0,
2023-12-11,56.0,,20.0,14.0,1.0,
2023-12-12,45.0,27.0,4.0,10.0,1.0,
2023-12-13,83.0,28.0,5.0,10.0,,
2023-12-14,95.0,23.0,7.0,12.0,1.0,
2023-12-15,82.0,23.0,14.0,9.0,1.0,
2023-12-16,78.0,16.0,16.0,7.0,1.0,
2023-12-17,66.0,16.0,16.0,12.0,1.0,
2023-12-18,54.0,24.0,12.0,21.0,1.0,
2023-12-19,71.0,12.0,19.0,13.0,1.0,
2023-12-20,51.0,5.0,21.0,8.0,1.0,
2023-12-21,10.0,9.0,29.0,7.0,1.0,
2023-12-22,19.0,9.0,29.0,5.0,,
2023-12-23,24.0,7.0,27.0,7.0,,
2023-12-24,30.0,5.0,27.0,2.0,,
2023-12-25,12.0,7.0,28.0,4.0,,
2023-12-26,15.0,20.0,25.0,12.0,,
2023-12-27,35.0,34.0,3.0,20.0,,
2023-12-28,122.0,,,21.0,1.0,
2023-12-29,113.0,,,,,
2024-01-06,,12.0,25.0,2.0,,
2024-01-07,51.0,35.0,14.0,8.0,,
2024-01-08,88.0,54.0,14.0,15.0,2.0,
2024-01-09,154.0,86.0,3.0,34.0,1.0,
2024-01-10,197.0,51.0,13.0,22.0,8.0,
2024-01-11,146.0,19.0,20.0,13.0,2.0,
2024-01-12,68.0,15.0,22.0,7.0,2.0,
2024-01-13,60.0,13.0,21.0,7.0,1.0,
2024-01-14,52.0,11.0,24.0,7.0,1.0,
2024-01-15,39.0,12.0,22.0,13.0,1.0,
2024-01-16,44.0,37.0,11.0,19.0,2.0,
2024-01-17,103.0,20.0,19.0,19.0,1.0,
2024-01-18,86.0,23.0,20.0,14.0,1.0,
2024-01-19,72.0,18.0,27.0,7.0,2.0,
2024-01-20,59.0,29.0,24.0,11.0,2.0,
2024-01-21,80.0,36.0,29.0,18.0,,
2024-01-22,158.0,17.0,22.0,13.0,,
2024-01-23,57.0,11.0,30.0,14.0,,
2024-01-24,30.0,12.0,30.0,7.0,,
2024-01-25,28.0,17.0,24.0,17.0,,
2024-01-26,49.0,11.0,30.0,6.0,,
2024-01-27,31.0,23.0,15.0,12.0,,
2024-01-28,69.0,24.0,7.0,14.0,,
2024-01-29,78.0,58.0,5.0,21.0,,
2024-01-30,153.0,41.0,3.0,20.0,4.0,
2024-01-31,124.0,34.0,20.0,15.0,1.0,
2024-02-01,108.0,19.0,22.0,12.0,1.0,
2024-02-02,52.0,12.0,22.0,5.0,,
2024-02-03,39.0,6.0,28.0,4.0,,
2024-02-04,22.0,9.0,29.0,6.0,,
2024-02-05,20.0,15.0,27.0,6.0,,
2024-02-06,35.0,10.0,28.0,6.0,1.0,
2024-02-07,19.0,13.0,24.0,9.0,,
2024-02-08,44.0,24.0,10.0,9.0,1.0,
2024-02-09,74.0,31.0,13.0,11.0,1.0,
2024-02-10,83.0,21.0,13.0,11.0,,
2024-02-11,64.0,14.0,13.0,12.0,1.0,
2024-02-12,37.0,20.0,17.0,13.0,1.0,
2024-02-13,57.0,31.0,25.0,16.0,1.0,
2024-02-14,68.0,45.0,19.0,15.0,1.0,
2024-02-15,99.0,45.0,13.0,11.0,1.0,
2024-02-16,110.0,35.0,16.0,11.0,,
2024-02-17,106.0,12.0,25.0,3.0,,
2024-02-18,40.0,26.0,24.0,11.0,1.0,
2024-02-19,78.0,10.0,22.0,10.0,1.0,
2024-02-20,38.0,16.0,21.0,13.0,1.0,
2024-02-21,45.0,22.0,29.0,11.0,,
2024-02-22,55.0,14.0,23.0,15.0,,
2024-02-23,33.0,17.0,25.0,10.0,,
2024-02-24,42.0,32.0,25.0,12.0,,
2024-02-25,95.0,31.0,26.0,12.0,1.0,
2024-02-26,79.0,49.0,12.0,14.0,1.0,
2024-02-27,115.0,64.0,2.0,19.0,1.0,
2024-02-28,145.0,39.0,12.0,5.0,,
2024-02-29,101.0,52.0,9.0,8.0,1.0,
2024-03-01,150.0,42.0,5.0,9.0,1.0,
2024-03-02,130.0,35.0,30.0,5.0,,
2024-03-03,105.0,42.0,13.0,9.0,1.0,
2024-03-04,123.0,24.0,8.0,6.0,,
2024-03-05,77.0,25.0,15.0,9.0,,
2024-03-06,78.0,30.0,25.0,3.0,,
2024-03-07,81.0,34.0,25.0,9.0,,
2024-03-08,92.0,37.0,20.0,7.0,1.0,
2024-03-09,106.0,22.0,26.0,5.0,1.0,
2024-03-10,72.0,19.0,23.0,5.0,1.0,
2024-03-11,68.0,24.0,8.0,6.0,,
2024-03-12,75.0,18.0,6.0,9.0,,
2024-03-13,55.0,34.0,12.0,8.0,,
2024-03-14,88.0,29.0,21.0,8.0,1.0,
2024-03-15,88.0,28.0,27.0,11.0,,
2024-03-16,78.0,12.0,33.0,3.0,,
2024-03-17,35.0,13.0,28.0,6.0,,
2024-03-18,34.0,17.0,28.0,6.0,,
2024-03-19,54.0,43.0,25.0,12.0,1.0,
2024-03-20,107.0,54.0,24.0,14.0,3.0,
2024-03-21,133.0,39.0,17.0,17.0,2.0,
2024-03-22,101.0,26.0,34.0,10.0,1.0,
2024-03-23,68.0,12.0,30.0,8.0,1.0,
2024-03-24,34.0,12.0,21.0,14.0,,
2024-03-25,33.0,27.0,34.0,10.0,1.0,
2024-03-26,57.0,21.0,33.0,9.0,1.0,
2024-03-27,40.0,29.0,31.0,12.0,1.0,
2024-03-28,45.0,11.0,35.0,8.0,,
2024-03-29,19.0,56.0,32.0,7.0,1.0,
2024-03-30,79.0,65.0,35.0,5.0,1.0,
2024-03-31,77.0,83.0,30.0,7.0,,
2024-04-01,104.0,17.0,24.0,9.0,1.0,
2024-04-02,34.0,11.0,36.0,6.0,,
2024-04-03,15.0,11.0,29.0,12.0,,
2024-04-04,26.0,13.0,35.0,10.0,,
2024-04-05,27.0,19.0,33.0,13.0,,
2024-04-06,47.0,22.0,34.0,7.0,,
2024-04-07,64.0,24.0,38.0,11.0,,
2024-04-08,50.0,27.0,38.0,14.0,,
2024-04-09,48.0,29.0,22.0,12.0,,
2024-04-10,56.0,22.0,28.0,9.0,,
2024-04-11,48.0,31.0,39.0,14.0,,
2024-04-12,66.0,26.0,35.0,13.0,,
2024-04-13,59.0,25.0,35.0,7.0,,
2024-04-14,60.0,18.0,24.0,8.0,,
2024-04-15,46.0,16.0,33.0,8.0,,
2024-04-16,30.0,19.0,20.0,10.0,,
2024-04-17,43.0,15.0,28.0,8.0,,
2024-04-18,49.0,15.0,31.0,8.0,,
2024-04-19,39.0,6.0,27.0,5.0,,
2024-04-20,15.0,8.0,22.0,3.0,,
2024-04-21,34.0,12.0,29.0,5.0,,
2024-04-22,41.0,17.0,32.0,3.0,1.0,
2024-04-23,61.0,23.0,21.0,9.0,1.0,
2024-04-24,72.0,19.0,35.0,11.0,1.0,
2024-04-25,57.0,23.0,38.0,11.0,,
2024-04-26,47.0,25.0,38.0,11.0,1.0,
2024-04-27,72.0,20.0,40.0,8.0,1.0,
2024-04-28,57.0,24.0,44.0,8.0,1.0,
2024-04-29,48.0,26.0,43.0,7.0,2.0,
2024-04-30,50.0,19.0,45.0,5.0,1.0,
2024-05-01,34.0,17.0,41.0,6.0,1.0,
2024-05-02,29.0,16.0,46.0,7.0,1.0,
2024-05-03,37.0,20.0,46.0,8.0,1.0,
2024-05-04,53.0,20.0,43.0,8.0,1.0,
2024-05-05,51.0,12.0,34.0,8.0,1.0,
2024-05-06,27.0,11.0,34.0,5.0,,
2024-05-07,33.0,14.0,37.0,3.0,,
2024-05-08,27.0,17.0,45.0,7.0,,
2024-05-09,38.0,24.0,47.0,12.0,1.0,
2024-05-10,50.0,20.0,28.0,12.0,1.0,
2024-05-11,53.0,11.0,39.0,4.0,1.0,
2024-05-12,20.0,13.0,43.0,6.0,1.0,
2024-05-13,29.0,15.0,41.0,6.0,2.0,
2024-05-14,32.0,20.0,39.0,5.0,2.0,
2024-05-15,32.0,20.0,37.0,5.0,2.0,
2024-05-16,33.0,22.0,38.0,5.0,2.0,
2024-05-17,37.0,12.0,42.0,6.0,2.0,
2024-05-18,38.0,12.0,34.0,8.0,2.0,
2024-05-19,40.0,16.0,36.0,10.0,2.0,
2024-05-20,38.0,17.0,42.0,6.0,3.0,
2024-05-21,48.0,21.0,27.0,11.0,3.0,
2024-05-22,50.0,14.0,39.0,8.0,2.0,
2024-05-23,38.0,20.0,33.0,6.0,1.0,
2024-05-24,53.0,14.0,43.0,6.0,1.0,
2024-05-25,36.0,14.0,39.0,6.0,1.0,
2024-05-26,42.0,18.0,46.0,6.0,2.0,
2024-05-27,45.0,23.0,45.0,7.0,2.0,
2024-05-28,47.0,24.0,40.0,8.0,2.0,
2024-05-29,58.0,21.0,37.0,4.0,3.0,
2024-05-30,53.0,18.0,37.0,5.0,3.0,
2024-05-31,52.0,12.0,33.0,6.0,2.0,
2024-06-01,33.0,8.0,30.0,4.0,1.0,
2024-06-02,24.0,20.0,36.0,6.0,4.0,
2024-06-03,54.0,11.0,24.0,5.0,2.0,
2024-06-04,37.0,21.0,39.0,9.0,3.0,
2024-06-05,60.0,20.0,41.0,10.0,2.0,
2024-06-06,46.0,13.0,37.0,9.0,3.0,
2024-06-07,34.0,15.0,44.0,3.0,2.0,
2024-06-08,47.0,15.0,41.0,6.0,3.0,
2024-06-09,47.0,19.0,24.0,8.0,3.0,
2024-06-10,56.0,26.0,33.0,8.0,3.0,
2024-06-11,59.0,15.0,22.0,10.0,1.0,
2024-06-12,26.0,13.0,23.0,7.0,,
2024-06-13,37.0,16.0,43.0,7.0,,
2024-06-14,42.0,13.0,40.0,5.0,,
2024-06-15,43.0,16.0,15.0,7.0,1.0,
2024-06-16,53.0,12.0,38.0,8.0,3.0,
2024-06-17,36.0,16.0,34.0,11.0,1.0,
2024-06-18,45.0,22.0,39.0,9.0,1.0,
2024-06-19,54.0,10.0,40.0,3.0,,
2024-06-20,22.0,20.0,43.0,6.0,,
2024-06-21,49.0,17.0,31.0,8.0,2.0,
2024-06-22,42.0,13.0,44.0,5.0,15.0,
2024-06-23,31.0,11.0,38.0,4.0,1.0,
2024-06-24,31.0,12.0,37.0,4.0,,
2024-06-25,35.0,16.0,41.0,5.0,1.0,
2024-06-26,49.0,24.0,38.0,7.0,1.0,
2024-06-27,50.0,23.0,35.0,9.0,,
2024-06-28,46.0,22.0,54.0,5.0,,
2024-06-29,59.0,22.0,46.0,5.0,,
2024-06-30,59.0,14.0,27.0,7.0,,
2024-07-01,39.0,13.0,27.0,7.0,,
2024-07-02,30.0,14.0,29.0,8.0,1.0,
2024-07-03,36.0,11.0,29.0,7.0,,
2024-07-04,28.0,17.0,20.0,10.0,1.0,
2024-07-05,20.0,,33.0,6.0,1.0,
2024-07-06,40.0,,32.0,3.0,,
2024-07-07,27.0,15.0,29.0,4.0,,
2024-07-08,48.0,20.0,40.0,5.0,,
2024-07-09,65.0,23.0,39.0,7.0,,
2024-07-10,69.0,22.0,32.0,13.0,,
2024-07-11,62.0,21.0,43.0,5.0,1.0,
2024-07-12,61.0,,42.0,4.0,,
2024-07-13,41.0,8.0,35.0,3.0,1.0,
2024-07-14,40.0,15.0,48.0,6.0,1.0,
2024-07-15,55.0,18.0,37.0,9.0,1.0,
2024-07-16,59.0,18.0,47.0,7.0,1.0,
2024-07-17,49.0,11.0,46.0,6.0,1.0,
2024-07-18,26.0,15.0,55.0,4.0,1.0,
2024-07-19,36.0,16.0,48.0,5.0,1.0,
2024-07-20,45.0,18.0,44.0,5.0,1.0,
2024-07-21,50.0,22.0,54.0,6.0,1.0,
2024-07-22,55.0,13.0,43.0,6.0,1.0,
2024-07-23,39.0,16.0,25.0,11.0,1.0,
2024-07-24,41.0,10.0,30.0,5.0,,
2024-07-25,32.0,15.0,2.0,6.0,,
2024-07-26,41.0,,,,,
2024-07-27,,,31.0,6.0,1.0,
2024-07-28,38.0,,34.0,6.0,1.0,
2024-07-29,24.0,,41.0,8.0,1.0,
2024-07-30,26.0,,52.0,12.0,1.0,
2024-07-31,40.0,,24.0,12.0,,
2024-08-01,54.0,17.0,45.0,9.0,1.0,
2024-08-02,59.0,11.0,27.0,6.0,,
2024-08-03,33.0,12.0,41.0,6.0,1.0,
2024-08-04,42.0,12.0,22.0,7.0,1.0,
2024-08-05,37.0,9.0,37.0,5.0,1.0,
2024-08-06,24.0,16.0,44.0,8.0,1.0,
2024-08-07,42.0,19.0,42.0,9.0,,
2024-08-08,54.0,11.0,38.0,8.0,,
2024-08-09,43.0,15.0,39.0,7.0,,
2024-08-10,52.0,14.0,44.0,5.0,1.0,
2024-08-11,46.0,19.0,45.0,7.0,1.0,
2024-08-12,30.0,18.0,52.0,5.0,1.0,
2024-08-13,41.0,18.0,47.0,5.0,1.0,
2024-08-14,34.0,20.0,43.0,7.0,1.0,
2024-08-15,54.0,24.0,56.0,8.0,1.0,
2024-08-16,71.0,18.0,38.0,6.0,,
2024-08-17,59.0,15.0,39.0,5.0,,
2024-08-18,46.0,13.0,37.0,8.0,,
2024-08-19,40.0,13.0,32.0,3.0,,
2024-08-20,36.0,17.0,26.0,10.0,1.0,
2024-08-21,56.0,19.0,34.0,9.0,1.0,
2024-08-22,37.0,17.0,41.0,9.0,,
2024-08-23,46.0,21.0,50.0,6.0,1.0,
2024-08-24,59.0,21.0,52.0,4.0,1.0,
2024-08-25,56.0,14.0,42.0,2.0,,
2024-08-26,23.0,20.0,38.0,4.0,,
2024-08-27,38.0,25.0,45.0,4.0,1.0,
2024-08-28,56.0,30.0,54.0,9.0,1.0,
2024-08-29,69.0,36.0,52.0,9.0,1.0,
2024-08-30,72.0,29.0,51.0,10.0,,
2024-08-31,74.0,17.0,33.0,2.0,,
2024-09-01,55.0,27.0,39.0,8.0,1.0,
2024-09-02,66.0,34.0,49.0,6.0,1.0,
2024-09-03,74.0,41.0,53.0,7.0,2.0,
2024-09-04,80.0,37.0,44.0,5.0,2.0,
2024-09-05,66.0,40.0,43.0,5.0,2.0,
2024-09-06,66.0,,44.0,5.0,1.0,
2024-09-07,56.0,,42.0,5.0,1.0,
2024-09-08,59.0,26.0,24.0,9.0,2.0,
2024-09-09,55.0,12.0,17.0,12.0,1.0,
2024-09-10,40.0,16.0,34.0,8.0,1.0,
2024-09-11,50.0,21.0,16.0,9.0,1.0,
2024-09-12,61.0,12.0,15.0,4.0,,
2024-09-13,44.0,7.0,30.0,2.0,1.0,
2024-09-14,32.0,5.0,24.0,3.0,1.0,
2024-09-15,11.0,24.0,20.0,3.0,1.0,
2024-09-16,54.0,35.0,31.0,4.0,1.0,
2024-09-17,81.0,33.0,36.0,7.0,,
2024-09-18,88.0,25.0,26.0,5.0,1.0,
2024-09-19,64.0,32.0,32.0,7.0,2.0,
2024-09-20,64.0,29.0,37.0,9.0,2.0,
2024-09-21,75.0,35.0,39.0,8.0,1.0,
2024-09-22,98.0,29.0,38.0,10.0,,
2024-09-23,64.0,26.0,30.0,11.0,,
2024-09-24,70.0,22.0,24.0,11.0,,
2024-09-25,58.0,17.0,27.0,10.0,,
2024-09-26,37.0,10.0,24.0,12.0,,
2024-09-27,21.0,7.0,20.0,8.0,,
2024-09-28,15.0,9.0,26.0,3.0,,
2024-09-29,17.0,14.0,26.0,6.0,,
2024-09-30,29.0,19.0,26.0,7.0,,
2024-10-01,44.0,18.0,3.0,8.0,,
2024-10-02,56.0,15.0,11.0,10.0,,
2024-10-03,54.0,17.0,15.0,5.0,,
2024-10-04,54.0,6.0,13.0,2.0,,
2024-10-05,24.0,6.0,9.0,2.0,,
2024-10-06,22.0,21.0,17.0,8.0,,
2024-10-07,51.0,16.0,21.0,7.0,,
2024-10-08,40.0,25.0,16.0,12.0,1.0,
2024-10-09,54.0,15.0,21.0,9.0,1.0,
2024-10-10,35.0,11.0,20.0,10.0,,
2024-10-11,25.0,16.0,25.0,4.0,,
2024-10-12,38.0,14.0,22.0,8.0,1.0,
2024-10-13,45.0,14.0,24.0,9.0,,
2024-10-14,24.0,26.0,13.0,14.0,,
2024-10-15,61.0,25.0,20.0,7.0,1.0,
2024-10-16,79.0,14.0,21.0,8.0,1.0,
2024-10-17,47.0,15.0,21.0,8.0,3.0,
2024-10-18,49.0,17.0,22.0,8.0,1.0,
2024-10-19,62.0,26.0,20.0,10.0,1.0,
2024-10-20,78.0,36.0,7.0,17.0,,
2024-10-21,85.0,37.0,15.0,15.0,1.0,
2024-10-22,105.0,27.0,24.0,12.0,,
2024-10-23,61.0,28.0,14.0,9.0,,
2024-10-24,86.0,34.0,5.0,13.0,1.0,
2024-10-25,97.0,41.0,14.0,9.0,2.0,
2024-10-26,110.0,36.0,21.0,14.0,1.0,
2024-10-27,91.0,30.0,16.0,15.0,,
2024-10-28,77.0,29.0,11.0,17.0,1.0,
2024-10-29,73.0,30.0,9.0,15.0,1.0,
2024-10-30,77.0,18.0,16.0,12.0,1.0,
2024-10-31,55.0,15.0,20.0,7.0,1.0,
2024-11-01,48.0,17.0,26.0,7.0,,
2024-11-02,45.0,26.0,14.0,13.0,1.0,
2024-11-03,75.0,22.0,11.0,13.0,1.0,
2024-11-04,69.0,25.0,7.0,10.0,,
2024-11-05,77.0,27.0,4.0,14.0,,
2024-11-06,89.0,54.0,2.0,14.0,1.0,
2024-11-07,144.0,35.0,6.0,9.0,1.0,
2024-11-08,98.0,29.0,9.0,7.0,,
2024-11-09,78.0,29.0,11.0,5.0,,
2024-11-10,84.0,42.0,7.0,11.0,3.0,
2024-11-11,121.0,26.0,8.0,9.0,,
2024-11-12,74.0,22.0,7.0,12.0,1.0,
2024-11-13,64.0,19.0,12.0,12.0,2.0,
2024-11-14,56.0,19.0,8.0,13.0,1.0,
2024-11-15,61.0,34.0,12.0,14.0,1.0,
2024-11-16,76.0,35.0,14.0,8.0,1.0,
2024-11-17,96.0,11.0,14.0,13.0,1.0,
2024-11-18,35.0,19.0,18.0,14.0,1.0,
2024-11-19,46.0,13.0,19.0,13.0,1.0,
2024-11-20,35.0,14.0,21.0,13.0,1.0,
2024-11-21,37.0,20.0,16.0,15.0,1.0,
2024-11-22,58.0,16.0,19.0,10.0,1.0,
2024-11-23,49.0,19.0,18.0,16.0,,
2024-11-24,50.0,30.0,4.0,13.0,2.0,
2024-11-25,85.0,36.0,12.0,12.0,1.0,
2024-11-26,101.0,28.0,3.0,14.0,1.0,
2024-11-27,79.0,23.0,20.0,13.0,1.0,
2024-11-28,64.0,10.0,15.0,8.0,,
2024-11-29,31.0,21.0,7.0,5.0,,
2024-11-30,63.0,23.0,5.0,6.0,,
2024-12-01,75.0,29.0,,10.0,,
2024-12-02,74.0,46.0,4.0,17.0,1.0,
2024-12-03,109.0,40.0,2.0,14.0,1.0,
2024-12-04,99.0,46.0,,15.0,1.0,
2024-12-05,113.0,31.0,15.0,13.0,1.0,
2024-12-06,77.0,17.0,6.0,9.0,1.0,
2024-12-07,57.0,24.0,4.0,7.0,1.0,
2024-12-08,82.0,15.0,5.0,4.0,,
2024-12-09,46.0,9.0,13.0,5.0,,
2024-12-10,30.0,16.0,9.0,12.0,,
2024-12-11,49.0,23.0,4.0,13.0,2.0,
2024-12-12,67.0,26.0,12.0,13.0,1.0,
2024-12-13,78.0,29.0,15.0,11.0,1.0,
2024-12-14,82.0,13.0,18.0,6.0,,
2024-12-15,45.0,6.0,17.0,5.0,1.0,
2024-12-16,16.0,9.0,19.0,7.0,1.0,
2024-12-17,23.0,22.0,14.0,17.0,1.0,
2024-12-18,47.0,38.0,9.0,20.0,1.0,
2024-12-19,81.0,14.0,17.0,14.0,1.0,
2024-12-20,40.0,23.0,16.0,12.0,1.0,
2024-12-21,51.0,11.0,,11.0,1.0,
2024-12-22,26.0,15.0,8.0,12.0,1.0,
2024-12-23,42.0,16.0,22.0,6.0,1.0,
2024-12-24,50.0,15.0,25.0,5.0,,
2024-12-25,38.0,36.0,11.0,7.0,,
2024-12-26,101.0,46.0,3.0,13.0,,
2024-12-27,109.0,38.0,2.0,13.0,1.0,
2024-12-28,108.0,49.0,3.0,13.0,1.0,
2024-12-29,128.0,,,,,
2024-12-31,,25.0,32.0,11.0,2.0,
2025-01-01,90.0,12.0,29.0,11.0,1.0,
2025-01-02,29.0,12.0,24.0,9.0,1.0,
2025-01-03,35.0,14.0,26.0,12.0,1.0,
2025-01-04,36.0,29.0,21.0,10.0,1.0,
2025-01-05,89.0,30.0,6.0,11.0,1.0,
2025-01-06,77.0,52.0,20.0,17.0,1.0,
2025-01-07,110.0,16.0,19.0,18.0,1.0,
2025-01-08,37.0,21.0,19.0,17.0,1.0,
2025-01-09,68.0,8.0,22.0,10.0,1.0,
2025-01-10,22.0,9.0,21.0,6.0,1.0,
2025-01-11,27.0,6.0,23.0,5.0,1.0,
2025-01-12,22.0,12.0,19.0,7.0,,
2025-01-13,36.0,35.0,8.0,18.0,3.0,
2025-01-14,100.0,23.0,16.0,14.0,1.0,
2025-01-15,66.0,21.0,11.0,15.0,1.0,
2025-01-16,67.0,18.0,15.0,11.0,1.0,
2025-01-17,62.0,34.0,12.0,14.0,3.0,
2025-01-18,100.0,54.0,5.0,16.0,2.0,
2025-01-19,151.0,64.0,4.0,19.0,2.0,
2025-01-20,164.0,55.0,4.0,16.0,5.0,
2025-01-21,139.0,54.0,3.0,18.0,4.0,
2025-01-22,135.0,40.0,7.0,17.0,2.0,
2025-01-23,119.0,31.0,7.0,17.0,1.0,
2025-01-24,73.0,35.0,3.0,17.0,1.0,
2025-01-25,91.0,26.0,14.0,14.0,1.0,
2025-01-26,75.0,27.0,12.0,15.0,1.0,
2025-01-27,69.0,24.0,15.0,16.0,1.0,
2025-01-28,61.0,12.0,25.0,13.0,2.0,
2025-01-29,34.0,26.0,23.0,16.0,1.0,
2025-01-30,54.0,28.0,15.0,15.0,1.0,
2025-01-31,78.0,25.0,16.0,14.0,1.0,
2025-02-01,62.0,29.0,15.0,14.0,2.0,
2025-02-02,79.0,41.0,12.0,17.0,2.0,
2025-02-03,106.0,41.0,18.0,18.0,3.0,
2025-02-04,106.0,47.0,16.0,21.0,2.0,
2025-02-05,113.0,30.0,9.0,11.0,1.0,
2025-02-06,80.0,36.0,14.0,5.0,2.0,
2025-02-07,97.0,26.0,20.0,5.0,2.0,
2025-02-08,78.0,36.0,17.0,4.0,1.0,
2025-02-09,102.0,40.0,14.0,6.0,2.0,
2025-02-10,100.0,44.0,15.0,5.0,4.0,
2025-02-11,114.0,53.0,10.0,15.0,3.0,
2025-02-12,142.0,54.0,8.0,13.0,4.0,
2025-02-13,134.0,33.0,15.0,11.0,2.0,
2025-02-14,93.0,22.0,22.0,8.0,1.0,
2025-02-15,59.0,29.0,24.0,8.0,2.0,
2025-02-16,79.0,32.0,27.0,10.0,1.0,
2025-02-17,78.0,43.0,23.0,15.0,3.0,
2025-02-18,115.0,48.0,25.0,16.0,4.0,
2025-02-19,103.0,45.0,27.0,10.0,2.0,
2025-02-20,114.0,42.0,24.0,14.0,3.0,
2025-02-21,106.0,47.0,33.0,12.0,2.0,
2025-02-22,119.0,47.0,27.0,13.0,2.0,
2025-02-23,121.0,45.0,15.0,14.0,1.0,
2025-02-24,108.0,33.0,12.0,12.0,1.0,
2025-02-25,91.0,57.0,5.0,15.0,2.0,
2025-02-26,142.0,44.0,13.0,16.0,2.0,
2025-02-27,113.0,26.0,12.0,14.0,1.0,
2025-02-28,74.0,33.0,18.0,10.0,1.0,
2025-03-01,84.0,22.0,21.0,8.0,1.0,
2025-03-02,70.0,29.0,23.0,15.0,,
2025-03-03,71.0,43.0,27.0,23.0,2.0,
2025-03-04,104.0,40.0,34.0,23.0,2.0,
2025-03-05,88.0,40.0,30.0,27.0,2.0,
2025-03-06,83.0,38.0,33.0,22.0,1.0,
2025-03-07,81.0,48.0,37.0,19.0,2.0,
2025-03-08,113.0,54.0,38.0,20.0,2.0,
2025-03-09,132.0,44.0,33.0,19.0,1.0,
2025-03-10,91.0,24.0,29.0,20.0,1.0,
2025-03-11,51.0,28.0,28.0,15.0,2.0,
2025-03-12,53.0,17.0,21.0,16.0,1.0,
2025-03-13,45.0,18.0,16.0,10.0,1.0,
2025-03-14,54.0,10.0,26.0,6.0,1.0,
2025-03-15,36.0,17.0,30.0,8.0,2.0,
2025-03-16,57.0,21.0,29.0,6.0,1.0,
2025-03-17,50.0,24.0,24.0,10.0,3.0,
2025-03-18,66.0,35.0,33.0,15.0,2.0,
2025-03-19,74.0,41.0,31.0,18.0,2.0,
2025-03-20,89.0,39.0,38.0,12.0,2.0,
2025-03-21,96.0,37.0,44.0,7.0,5.0,
2025-03-22,110.0,17.0,26.0,4.0,6.0,
2025-03-23,50.0,23.0,22.0,9.0,19.0,
2025-03-24,66.0,33.0,27.0,8.0,36.0,
